600 1 -4400 25 25 25
21          -18884.287267256728      
17          -11044.488739621733      
18          -9481.8965335946577      
17          -15880.187532199201      
22          -21048.492494902621      
37          -39870.154416383433      
21          -16174.857847211661      
19          -19703.753944965465      
25          -23288.262667744566      
23          -18823.268321203232      
15          -4262.318604846856       
11          -2926.190101875668       
18          -12808.507937821025      
20          -10658.111127166469      
26          -18293.831097219951      
21          -20285.637113144425      
17          -12839.635649428368      
10          -8060.7162288457921      
24          -12204.328243287382      
10          -2066.7845384596976      
7           -1400.944000163169       
18          -7784.8159424332798      
15          -6041.6822454784615      
24          -10607.339842089516      
15          -8662.9360385870132      
20          -14649.849976429718      
15          -5277.0928497287232      
17          -10415.429172770457      
22          -13870.40212230036       
15          -10887.717213334499      
24          -19662.173929345932      
29          -19781.878091120874      
26          -21754.374360180838      
21          -19510.017174097258      
21          -23836.643324027922      
22          -21733.201675798016      
34          -30143.334895558113      
28          -33200.639943445356      
30          -40368.991086611117      
33          -33283.378501131439      
21          -19739.176827653286      
29          -28801.293221237363      
35          -42020.33843750567       
32          -37743.503336321126      
35          -36640.423005735051      
25          -21425.552432653072      
27          -35626.18066975972       
25          -22327.410493360079      
28          -26829.690115557169      
31          -37561.725022427461      
32          -43089.291261590384      
26          -35438.662457540981      
26          -29509.10640215391       
21          -19480.464290139967      
12          -3957.15883585847        
13          -12030.93347039881       
19          -15266.546566780538      
29          -23909.76155626023       
16          -13757.050286193133      
19          -17309.741021902901      
21          -23590.878423813221      
24          -29882.596123641611      
27          -27058.384429859831      
29          -28368.451618453779      
16          -17900.959814560221      
24          -22125.515145054651      
27          -22064.191441059338      
23          -16628.794410272072      
29          -29790.686657298269      
26          -20714.867046006195      
18          -16108.130529545473      
21          -18071.287550542242      
18          -16817.003996819469      
26          -17600.723219899992      
23          -13556.862472674071      
19          -17250.203315897583      
21          -21211.915454921902      
24          -18507.908927663237      
27          -28070.174529615451      
29          -25511.68555620559       
24          -16118.105073459055      
19          -14096.825533438679      
20          -21715.539803417458      
19          -15936.220943828055      
17          -13374.731041260056      
29          -20434.660518726039      
18          -16233.751320458887      
22          -17894.239440216625      
18          -17315.316449169273      
19          -9277.64667821281        
14          -6886.1118026142076      
15          -6577.3378788666232      
10          -5593.1251012570938      
14          -9601.4720869683915      
15          -5152.3825696687481      
27          -19581.399112754261      
29          -31679.462327468042      
23          -16935.526853283103      
20          -20467.194748644455      
17          -14906.835019799384      
17          -12826.258018802671      
20          -6469.5556216347195      
23          -12615.709063982         
18          -15119.355012638318      
28          -34950.285004587298      
31          -34451.888897221019      
34          -37225.152187324391      
41          -36775.288472232016      
34          -37850.538911482741      
27          -27993.31382060226       
28          -30887.12436026095       
33          -31316.576545767311      
28          -32979.856030825504      
40          -29065.628089592446      
30          -36799.434568732693      
31          -35818.609085505625      
34          -38403.02937652223       
27          -23424.275641154614      
37          -37685.025917794133      
28          -33443.335718227609      
30          -28448.70021970454       
32          -30275.009158262863      
27          -28578.300447554408      
25          -24222.894885398007      
27          -30159.008469246677      
23          -30419.355807723696      
32          -47203.811510860833      
38          -52979.273495956964      
36          -53111.548920302113      
33          -44560.050663568545      
33          -44975.159928228379      
27          -37199.153829048926      
28          -41742.493926151379      
39          -49966.698422472153      
39          -58495.364717663615      
42          -71197.611514057033      
41          -69625.392922672268      
50          -79635.919843547919      
36          -50777.537703532013      
42          -52339.46334487389       
37          -48242.31912622384       
28          -25561.64743537215       
20          -19359.624356118122      
30          -31148.500498518544      
22          -19521.989029812397      
22          -35522.939292266426      
28          -34856.048636887019      
32          -34078.822293103687      
25          -26752.550249000582      
35          -36869.727957765055      
31          -34534.749704311085      
32          -40442.534770028367      
36          -45258.86830501401       
30          -39659.692993999954      
31          -29233.546159199312      
39          -49207.698860807803      
23          -16686.39045850619       
21          -15346.449332869066      
19          -8485.8943899315527      
26          -24770.51624238486       
25          -17580.811873010549      
23          -25695.008379383195      
27          -29126.755761025986      
20          -24045.484578971445      
26          -21458.905705351521      
14          -6262.0425709117226      
20          -11813.214340354914      
18          -8192.0443006408277      
21          -17710.793028161766      
23          -15143.670690474553      
19          -13089.342683403789      
37          -36800.02216619104       
31          -43350.498149893479      
30          -41324.42717941312       
31          -40490.578945449153      
21          -27758.502285736817      
23          -15378.084406968805      
19          -16394.371010502669      
15          -7299.0653223663421      
11          -5286.335078141472       
19          -15329.684903080875      
24          -19337.371632827719      
27          -25784.903589164689      
34          -36053.590302058888      
27          -28144.112511965785      
18          -20956.436447574641      
28          -21599.693460632436      
27          -20138.85191643022       
23          -15771.492730508529      
27          -24935.188147754856      
17          -13686.858546955884      
27          -17130.477766075936      
29          -16285.241325528883      
18          -11063.493849501929      
11          -6692.2146684358813      
11          -1897.5058538929968      
19          -8477.2155529055362      
20          -16573.688093596636      
21          -18445.605559747735      
19          -6525.0647457227133      
16          -7911.1810803374401      
26          -17117.351326283482      
21          -20553.513900463582      
21          -21022.125029232317      
24          -13366.328002721246      
18          -12606.686047946165      
17          -20570.993491109533      
28          -21899.501842497535      
19          -19128.904395086858      
26          -32199.652315076582      
29          -40587.223859552636      
37          -40420.011093476438      
34          -42028.365580273334      
32          -37490.098563610765      
26          -37377.112369636299      
35          -42984.42214472255       
35          -46892.91507715013       
34          -44369.709300887189      
25          -36983.741955374026      
31          -33921.324280985711      
31          -37684.048112658857      
40          -53027.380122239068      
47          -65225.86801817573       
36          -49591.81510604675       
32          -37078.698103788112      
28          -23145.364758198426      
29          -24734.673572091877      
19          -21633.616487217507      
27          -24430.279537742248      
19          -11719.489071787844      
20          -13198.778243061217      
23          -24150.201788617771      
28          -21246.224186221305      
28          -21624.793236779569      
20          -10026.66760406884       
15          -3968.5775915165573      
24          -11390.059889995482      
18          -14502.714976289128      
18          -14806.787411145091      
11          -6450.9307026151682      
17          -7070.916576973279       
16          -16211.527975954186      
24          -17688.70106070699       
23          -23687.669862723949      
28          -21742.208448300717      
26          -24756.767051264669      
23          -24760.475120895084      
23          -15248.707717993217      
21          -10628.51213848045       
12          -2105.3477675759391      
13          -5122.6064399502811      
12          -3376.0735137607394      
20          -8832.9283912635528      
29          -27793.4333128209        
17          -4774.461385547922       
17          -7038.3117286049446      
18          -13166.60250165507       
27          -13901.31785246491       
18          -11800.891552796236      
21          -19536.344983024443      
23          -2485.0006378853104      
21          -15827.984582219835      
